timestamp,city,temp,humidity,pressure,wind_speed,pm25,pm10,co,no2,so2,o3,aqi
2026-05-31 05:00:00+00:00,Islamabad,29.1,43,1009.7,1.61,49.2,140.6,343.0,4.4,9.3,170.0,156
2026-05-31 06:00:00+00:00,Islamabad,30.0,39,1010.0,1.8,47.5,139.2,340.0,3.2,9.4,177.0,156
2026-05-31 07:00:00+00:00,Islamabad,30.7,38,1009.5,1.44,45.8,132.2,339.0,2.7,9.6,182.0,155
2026-05-31 08:00:00+00:00,Islamabad,31.6,36,1008.8,1.93,46.6,129.9,343.0,2.8,9.8,183.0,155
2026-05-31 09:00:00+00:00,Islamabad,31.7,36,1008.2,2.48,46.7,128.5,351.0,3.1,9.9,183.0,154
2026-05-31 10:00:00+00:00,Islamabad,31.5,37,1007.8,1.93,48.3,131.8,342.0,3.5,10.0,182.0,153
2026-05-31 11:00:00+00:00,Islamabad,31.5,37,1007.3,1.41,46.8,125.7,336.0,4.1,10.1,179.0,158
2026-05-31 12:00:00+00:00,Islamabad,31.5,36,1006.6,2.13,45.6,122.5,389.0,5.5,10.2,176.0,163
2026-05-31 13:00:00+00:00,Islamabad,30.3,39,1006.5,2.78,44.7,119.0,558.0,7.8,10.2,165.0,166
2026-05-31 14:00:00+00:00,Islamabad,28.6,44,1006.9,1.88,45.1,115.9,785.0,11.1,10.1,150.0,165
2026-05-31 15:00:00+00:00,Islamabad,27.8,54,1007.4,0.16,46.6,110.4,956.0,14.2,9.8,135.0,161
2026-05-31 16:00:00+00:00,Islamabad,26.7,56,1008.3,0.6,49.1,115.9,1034.0,16.8,9.1,122.0,153
2026-05-31 17:00:00+00:00,Islamabad,25.8,55,1009.2,0.96,51.6,119.0,1056.0,19.3,8.2,110.0,147
2026-05-31 18:00:00+00:00,Islamabad,26.0,55,1009.4,1.77,54.4,124.8,1014.0,21.5,7.4,98.0,145
2026-05-31 19:00:00+00:00,Islamabad,25.3,55,1009.1,1.48,57.7,132.2,868.0,24.0,6.9,84.0,143
2026-05-31 20:00:00+00:00,Islamabad,24.8,57,1008.8,1.0,60.3,134.6,658.0,26.2,6.4,71.0,140
2026-05-31 21:00:00+00:00,Islamabad,24.4,58,1008.3,0.95,61.0,132.2,493.0,26.9,6.2,63.0,138
2026-05-31 22:00:00+00:00,Islamabad,24.0,61,1007.8,0.9,59.8,126.2,414.0,25.0,6.0,63.0,136
2026-05-31 23:00:00+00:00,Islamabad,23.4,64,1007.7,0.96,58.0,119.7,380.0,21.5,5.9,70.0,135
2026-06-01 00:00:00+00:00,Islamabad,23.6,68,1008.0,0.66,58.2,118.3,377.0,20.8,6.7,69.0,134
2026-06-01 01:00:00+00:00,Islamabad,24.3,63,1008.5,0.97,59.6,123.4,423.0,18.5,9.4,89.0,136
2026-06-01 02:00:00+00:00,Islamabad,25.9,54,1009.2,1.15,55.8,138.3,500.0,15.2,13.0,118.0,138
2026-06-01 03:00:00+00:00,Islamabad,27.2,50,1009.5,1.69,49.5,129.5,543.0,12.0,15.6,143.0,139
2026-06-01 04:00:00+00:00,Islamabad,28.6,46,1009.7,2.09,46.4,122.5,513.0,9.0,16.1,160.0,139
2026-06-01 05:00:00+00:00,Islamabad,29.6,44,1009.9,2.19,45.2,117.1,448.0,6.0,15.5,173.0,140
2026-06-01 06:00:00+00:00,Islamabad,30.4,43,1009.9,2.31,44.7,114.6,401.0,3.9,14.6,182.0,139
2026-06-01 07:00:00+00:00,Islamabad,31.3,41,1009.3,1.52,46.8,121.5,393.0,3.0,13.6,185.0,139
2026-06-01 08:00:00+00:00,Islamabad,31.8,41,1008.8,1.07,63.1,162.1,403.0,3.0,12.3,184.0,139
2026-06-01 09:00:00+00:00,Islamabad,32.0,41,1007.7,1.36,46.7,119.2,418.0,3.6,11.5,181.0,141
2026-06-01 10:00:00+00:00,Islamabad,32.1,40,1007.2,1.86,45.3,113.9,382.0,4.9,11.6,177.0,149
2026-06-01 11:00:00+00:00,Islamabad,31.7,41,1006.7,1.81,44.5,111.1,352.0,6.9,12.1,172.0,158
2026-06-01 12:00:00+00:00,Islamabad,32.0,38,1006.4,1.71,51.0,130.4,483.0,8.3,10.8,165.0,163
2026-06-01 13:00:00+00:00,Islamabad,31.2,39,1006.0,1.79,52.3,132.2,958.0,11.6,11.0,154.0,164
2026-06-01 14:00:00+00:00,Islamabad,30.1,48,1006.3,0.18,53.0,133.6,1594.0,16.4,11.3,139.0,161
2026-06-01 15:00:00+00:00,Islamabad,28.9,50,1006.8,0.51,54.1,126.2,1998.0,22.0,11.3,122.0,154
2026-06-01 16:00:00+00:00,Islamabad,28.2,53,1007.7,0.5,56.7,122.0,1970.0,29.6,11.0,103.0,143
2026-06-01 17:00:00+00:00,Islamabad,27.3,56,1008.0,0.76,62.4,132.2,1711.0,37.9,10.5,82.0,144
2026-06-01 18:00:00+00:00,Islamabad,28.2,57,1007.6,0.22,64.5,135.5,1428.0,42.4,9.9,68.0,145
2026-06-01 19:00:00+00:00,Islamabad,26.9,57,1007.6,0.85,62.9,131.8,1161.0,39.9,9.2,64.0,146
2026-06-01 20:00:00+00:00,Islamabad,26.3,59,1007.7,0.92,62.4,130.9,870.0,33.5,8.3,67.0,147
2026-06-01 21:00:00+00:00,Islamabad,26.1,60,1007.6,0.94,63.1,131.8,642.0,27.9,7.7,70.0,147
2026-06-01 22:00:00+00:00,Islamabad,25.8,61,1007.8,1.04,60.8,121.5,515.0,24.8,7.3,69.0,147
2026-06-01 23:00:00+00:00,Islamabad,25.2,65,1008.4,1.0,57.3,106.9,452.0,22.4,7.0,69.0,147
2026-06-02 00:00:00+00:00,Islamabad,26.2,58,1008.7,2.84,49.8,97.1,427.0,11.2,7.4,111.0,147
2026-06-02 01:00:00+00:00,Islamabad,25.6,63,1009.2,2.66,53.6,107.3,452.0,12.4,8.5,117.0,146
2026-06-02 02:00:00+00:00,Islamabad,27.1,60,1009.5,1.44,54.9,116.4,515.0,14.0,9.9,126.0,146
2026-06-02 03:00:00+00:00,Islamabad,29.2,47,1009.5,1.31,56.1,126.2,553.0,14.1,11.2,137.0,146
2026-06-02 04:00:00+00:00,Islamabad,30.5,45,1009.6,1.49,57.6,138.8,531.0,11.4,12.0,150.0,146
2026-06-02 05:00:00+00:00,Islamabad,30.9,45,1009.2,1.45,68.2,173.7,483.0,7.3,12.6,165.0,148
2026-06-02 06:00:00+00:00,Islamabad,31.6,41,1009.3,0.98,63.6,166.2,453.0,4.2,12.9,176.0,150
2026-06-02 07:00:00+00:00,Islamabad,32.3,41,1008.2,1.33,76.4,200.7,460.0,3.2,12.8,182.0,151
2026-06-02 08:00:00+00:00,Islamabad,32.4,40,1007.8,1.81,65.2,168.6,483.0,3.3,12.4,184.0,151
2026-06-02 09:00:00+00:00,Islamabad,33.0,39,1006.7,1.74,60.5,149.9,505.0,3.8,11.9,184.0,152
2026-06-02 10:00:00+00:00,Islamabad,32.8,39,1005.8,2.31,56.7,137.8,476.0,4.4,11.4,181.0,152
2026-06-02 11:00:00+00:00,Islamabad,33.1,36,1005.6,3.16,54.2,130.4,444.0,5.4,10.8,175.0,154
2026-06-02 12:00:00+00:00,Islamabad,33.8,34,1004.4,2.04,46.9,104.8,538.0,10.2,8.0,156.0,160
2026-06-02 13:00:00+00:00,Islamabad,31.4,40,1004.5,4.46,48.3,100.8,872.0,13.1,9.1,149.0,161
2026-06-02 14:00:00+00:00,Islamabad,29.1,49,1005.4,2.06,49.5,98.7,1332.0,17.2,10.5,138.0,159
2026-06-02 15:00:00+00:00,Islamabad,28.3,57,1005.9,0.28,49.8,92.4,1702.0,21.0,11.1,125.0,153
2026-06-02 16:00:00+00:00,Islamabad,27.4,60,1006.4,0.3,49.7,85.2,1927.0,24.0,10.2,110.0,152
2026-06-02 17:00:00+00:00,Islamabad,26.9,60,1006.2,0.52,48.0,76.1,2062.0,26.7,8.5,94.0,152
2026-06-02 18:00:00+00:00,Islamabad,26.3,64,1006.8,0.83,45.1,69.4,2053.0,28.5,6.9,79.0,151
2026-06-02 19:00:00+00:00,Islamabad,25.9,66,1006.6,0.0,43.1,60.8,1818.0,29.4,5.8,65.0,151
2026-06-02 20:00:00+00:00,Islamabad,25.6,63,1006.3,0.91,39.1,51.1,1440.0,29.5,4.9,51.0,150
2026-06-02 21:00:00+00:00,Islamabad,25.4,64,1005.8,1.27,35.2,43.7,1111.0,28.4,4.3,44.0,148
2026-06-02 22:00:00+00:00,Islamabad,24.9,67,1005.4,1.0,32.0,39.2,893.0,25.4,3.8,44.0,146
2026-06-02 23:00:00+00:00,Islamabad,24.7,71,1005.4,0.66,29.6,38.6,725.0,21.3,3.6,49.0,143
2026-06-03 00:00:00+00:00,Islamabad,25.0,71,1005.5,0.21,30.2,55.8,612.0,11.0,4.9,91.0,140
2026-06-03 01:00:00+00:00,Islamabad,25.5,64,1006.1,0.8,28.8,52.2,586.0,12.4,7.1,99.0,138
2026-06-03 02:00:00+00:00,Islamabad,26.0,60,1006.8,0.96,29.2,54.6,615.0,14.1,10.3,110.0,135
2026-06-03 03:00:00+00:00,Islamabad,27.8,54,1006.7,0.28,34.5,72.4,616.0,14.3,12.8,124.0,132
2026-06-03 04:00:00+00:00,Islamabad,29.6,48,1006.5,0.67,39.7,86.4,537.0,11.6,14.3,144.0,130
2026-06-03 05:00:00+00:00,Islamabad,27.4,59,1006.9,5.08,42.5,100.4,429.0,7.4,15.2,167.0,128
2026-06-03 06:00:00+00:00,Islamabad,31.1,42,1006.0,1.85,45.2,108.7,361.0,4.2,15.3,183.0,126
2026-06-03 07:00:00+00:00,Islamabad,32.0,41,1005.3,1.21,44.5,106.4,370.0,3.1,14.1,187.0,124
2026-06-03 08:00:00+00:00,Islamabad,32.5,40,1004.5,1.82,43.4,103.4,419.0,3.0,11.9,184.0,120
2026-06-03 09:00:00+00:00,Islamabad,33.3,39,1003.3,2.62,42.3,100.4,459.0,3.5,10.1,178.0,121
2026-06-03 10:00:00+00:00,Islamabad,32.4,40,1002.8,2.5,41.9,100.4,388.0,3.7,8.9,170.0,138
2026-06-03 11:00:00+00:00,Islamabad,31.1,43,1002.3,3.59,40.0,96.9,308.0,4.3,7.9,158.0,151
2026-06-03 12:00:00+00:00,Islamabad,33.5,35,1000.8,2.33,29.0,74.0,483.0,7.1,8.0,150.0,156
2026-06-03 13:00:00+00:00,Islamabad,32.3,38,1000.9,1.63,29.0,74.0,1192.0,11.0,8.3,142.0,157
2026-06-03 14:00:00+00:00,Islamabad,30.9,40,1001.1,1.56,28.9,61.7,2156.0,16.4,8.6,131.0,153
2026-06-03 15:00:00+00:00,Islamabad,29.5,45,1001.4,2.46,31.1,51.6,2797.0,21.1,8.7,119.0,143
2026-06-03 16:00:00+00:00,Islamabad,28.4,50,1001.5,2.3,32.5,46.2,2830.0,24.4,8.3,107.0,129
2026-06-03 17:00:00+00:00,Islamabad,27.7,53,1001.4,1.6,32.8,44.6,2541.0,26.8,7.5,94.0,112
2026-06-03 18:00:00+00:00,Islamabad,27.1,61,1001.3,0.67,33.5,43.0,2212.0,27.9,6.8,83.0,102
2026-06-03 19:00:00+00:00,Islamabad,26.3,64,1000.9,0.65,33.2,39.1,1911.0,27.0,6.1,74.0,101
2026-06-03 20:00:00+00:00,Islamabad,25.7,65,1000.9,0.85,30.9,36.6,1570.0,24.6,5.3,67.0,100
2026-06-03 21:00:00+00:00,Islamabad,25.4,64,1001.1,1.05,28.4,34.5,1269.0,22.3,4.7,62.0,99
2026-06-03 22:00:00+00:00,Islamabad,25.1,64,1000.9,1.0,26.4,32.5,1018.0,20.2,4.1,59.0,99
2026-06-03 23:00:00+00:00,Islamabad,24.9,61,1000.7,1.35,25.0,31.9,808.0,18.1,3.7,58.0,98
2026-06-04 00:00:00+00:00,Islamabad,24.3,64,1002.1,3.36,21.7,32.7,690.0,13.9,3.7,79.0,98
2026-06-04 01:00:00+00:00,Islamabad,23.9,68,1002.4,3.24,22.2,34.0,742.0,14.5,6.0,93.0,97
2026-06-04 02:00:00+00:00,Islamabad,24.1,75,1003.3,1.42,24.7,39.8,887.0,15.2,9.1,112.0,97
2026-06-04 03:00:00+00:00,Islamabad,21.6,93,1005.9,1.98,29.0,61.2,939.0,14.6,11.3,130.0,96
2026-06-04 04:00:00+00:00,Islamabad,21.7,97,1005.3,3.19,33.8,77.8,784.0,11.4,11.8,144.0,96
2026-06-04 05:00:00+00:00,Islamabad,25.3,71,1003.8,3.75,35.4,83.4,536.0,7.0,11.4,156.0,95
2026-06-04 06:00:00+00:00,Islamabad,26.0,69,1004.2,1.65,35.6,85.4,356.0,4.3,11.2,165.0,95
2026-06-04 07:00:00+00:00,Islamabad,26.1,66,1004.8,2.23,33.6,73.1,318.0,4.9,11.4,168.0,94
2026-06-04 08:00:00+00:00,Islamabad,25.3,61,1005.4,2.8,31.9,58.7,349.0,7.2,11.8,168.0,93
2026-06-04 09:00:00+00:00,Islamabad,25.4,62,1004.0,2.37,32.2,64.5,388.0,9.2,12.1,167.0,108
2026-06-04 10:00:00+00:00,Islamabad,27.6,52,1003.1,1.2,31.4,62.9,367.0,7.7,12.3,171.0,124
2026-06-04 11:00:00+00:00,Islamabad,29.7,44,1002.3,0.49,30.4,58.9,355.0,6.0,12.4,175.0,136
2026-06-04 12:00:00+00:00,Islamabad,25.2,62,1003.9,0.63,34.5,81.3,498.0,8.1,9.0,145.0,146
2026-06-04 13:00:00+00:00,Islamabad,25.7,61,1003.2,1.37,35.0,81.5,963.0,21.4,10.1,125.0,146
2026-06-04 14:00:00+00:00,Islamabad,25.5,65,1003.0,0.82,35.3,80.8,1582.0,40.2,11.6,97.0,140
2026-06-04 15:00:00+00:00,Islamabad,24.4,74,1002.7,0.96,46.0,90.1,2001.0,57.8,12.6,70.0,125
2026-06-04 16:00:00+00:00,Islamabad,23.4,80,1002.7,0.89,48.2,87.8,2057.0,73.7,12.6,44.0,104
2026-06-04 17:00:00+00:00,Islamabad,22.6,83,1002.8,0.98,51.3,85.7,1911.0,88.4,12.1,18.0,94
2026-06-04 18:00:00+00:00,Islamabad,23.0,84,1002.3,0.94,57.3,86.8,1695.0,97.1,11.3,0.0,95
2026-06-04 19:00:00+00:00,Islamabad,22.9,81,1002.4,0.45,58.3,80.8,1406.0,96.4,10.0,0.0,97
2026-06-04 20:00:00+00:00,Islamabad,22.7,79,1002.2,0.3,54.9,71.7,1047.0,89.6,8.3,0.0,99
2026-06-04 21:00:00+00:00,Islamabad,22.1,79,1002.4,0.61,51.0,65.4,754.0,81.6,7.0,1.0,101
2026-06-04 22:00:00+00:00,Islamabad,21.2,80,1002.4,0.75,47.7,61.0,578.0,74.3,6.2,3.0,103
2026-06-04 23:00:00+00:00,Islamabad,20.7,80,1002.8,0.85,45.5,56.0,468.0,65.8,5.8,6.0,106
2026-06-05 00:00:00+00:00,Islamabad,20.8,84,1002.8,0.65,40.9,54.2,409.0,49.7,6.0,13.0,108
2026-06-05 01:00:00+00:00,Islamabad,22.0,75,1003.9,0.83,37.7,47.4,420.0,39.9,7.3,39.0,110
2026-06-05 02:00:00+00:00,Islamabad,23.7,64,1004.6,0.86,29.2,41.4,482.0,26.3,9.2,77.0,111
2026-06-05 03:00:00+00:00,Islamabad,26.0,53,1004.9,0.91,26.4,52.6,518.0,15.3,10.3,108.0,112
2026-06-05 04:00:00+00:00,Islamabad,27.8,51,1005.0,1.51,28.9,62.4,492.0,9.3,10.0,128.0,112
2026-06-05 05:00:00+00:00,Islamabad,29.2,46,1004.7,2.42,29.5,64.3,442.0,5.9,9.1,142.0,111
2026-06-05 06:00:00+00:00,Islamabad,30.2,39,1005.3,2.74,28.9,61.9,402.0,3.8,8.5,153.0,110
2026-06-05 07:00:00+00:00,Islamabad,30.6,38,1005.0,2.52,29.5,61.5,382.0,2.8,8.7,163.0,110
2026-06-05 08:00:00+00:00,Islamabad,30.3,38,1004.7,0.99,30.0,61.7,373.0,3.1,9.3,170.0,109
2026-06-05 09:00:00+00:00,Islamabad,30.9,35,1003.9,0.69,30.2,60.1,382.0,3.9,10.0,175.0,109
2026-06-05 10:00:00+00:00,Islamabad,30.8,36,1003.4,0.58,30.0,58.9,365.0,3.8,10.6,180.0,109
2026-06-05 11:00:00+00:00,Islamabad,30.4,36,1002.9,1.0,30.4,58.9,367.0,4.2,11.3,183.0,126
2026-06-05 12:00:00+00:00,Islamabad,31.9,27,1002.2,0.27,23.9,41.3,529.0,8.0,11.1,174.0,142
2026-06-05 13:00:00+00:00,Islamabad,30.3,46,1002.2,0.6,24.2,41.4,1026.0,22.4,11.5,147.0,151
2026-06-05 14:00:00+00:00,Islamabad,28.0,47,1002.4,0.76,28.3,44.4,1683.0,42.0,12.0,110.0,152
2026-06-05 15:00:00+00:00,Islamabad,26.6,48,1003.1,2.36,35.0,49.4,2119.0,55.0,11.8,80.0,143
2026-06-05 16:00:00+00:00,Islamabad,25.9,51,1003.3,2.1,33.6,44.6,2162.0,55.4,10.4,66.0,126
2026-06-05 17:00:00+00:00,Islamabad,24.7,58,1003.5,1.95,32.5,41.8,1985.0,49.2,8.5,59.0,104
2026-06-05 18:00:00+00:00,Islamabad,24.3,63,1003.6,0.95,31.4,39.6,1722.0,42.2,6.7,55.0,101
2026-06-05 19:00:00+00:00,Islamabad,23.8,64,1003.6,0.91,29.1,35.9,1353.0,35.5,5.5,54.0,99
2026-06-05 20:00:00+00:00,Islamabad,23.6,63,1003.5,0.78,26.1,31.3,899.0,28.0,4.5,56.0,97
2026-06-05 21:00:00+00:00,Islamabad,23.3,61,1003.4,0.78,23.7,28.3,555.0,21.9,3.8,58.0,94
2026-06-05 22:00:00+00:00,Islamabad,23.0,61,1003.1,1.0,22.0,26.1,403.0,17.7,3.4,58.0,92
2026-06-05 23:00:00+00:00,Islamabad,22.7,61,1003.4,0.85,20.9,24.8,361.0,14.9,3.3,58.0,90
2026-06-06 00:00:00+00:00,Islamabad,23.0,59,1003.9,0.5,20.1,24.3,382.0,15.2,3.6,57.0,88
2026-06-06 01:00:00+00:00,Islamabad,23.4,59,1004.3,1.84,19.9,24.2,497.0,16.6,4.7,69.0,87
2026-06-06 02:00:00+00:00,Islamabad,25.9,55,1004.4,2.09,21.7,27.7,675.0,18.2,6.1,85.0,85
2026-06-06 03:00:00+00:00,Islamabad,29.4,41,1004.7,0.84,22.8,34.1,774.0,18.0,7.4,104.0,85
2026-06-06 04:00:00+00:00,Islamabad,31.3,35,1004.7,1.12,20.5,33.2,712.0,14.0,8.3,126.0,84
2026-06-06 05:00:00+00:00,Islamabad,32.4,31,1004.7,2.04,15.8,26.4,571.0,8.2,9.0,150.0,84
2026-06-06 06:00:00+00:00,Islamabad,32.5,29,1005.0,3.05,15.0,26.0,457.0,3.9,9.2,167.0,83
2026-06-06 07:00:00+00:00,Islamabad,32.4,31,1005.0,1.0,14.7,25.8,407.0,2.6,8.6,174.0,81
2026-06-06 08:00:00+00:00,Islamabad,33.2,28,1003.9,1.45,14.5,25.7,385.0,2.9,7.5,174.0,80
2026-06-06 09:00:00+00:00,Islamabad,33.8,26,1003.1,1.9,14.3,25.7,382.0,3.5,6.6,172.0,90
2026-06-06 10:00:00+00:00,Islamabad,33.9,27,1002.5,1.54,13.9,25.5,340.0,1.8,6.0,172.0,112
2026-06-06 11:00:00+00:00,Islamabad,33.8,27,1002.1,0.61,13.6,25.1,317.0,0.6,5.7,169.0,130
2026-06-06 12:00:00+00:00,Islamabad,33.3,31,1001.3,1.3,8.2,13.1,486.0,6.7,4.9,156.0,144
2026-06-06 13:00:00+00:00,Islamabad,31.7,43,1001.7,0.74,8.9,13.9,1068.0,20.3,5.4,131.0,150
2026-06-06 14:00:00+00:00,Islamabad,29.4,53,1002.0,0.67,12.9,17.3,1841.0,39.5,6.1,95.0,146
2026-06-06 15:00:00+00:00,Islamabad,27.5,52,1002.5,1.23,20.8,25.5,2315.0,56.2,6.6,64.0,131
2026-06-06 16:00:00+00:00,Islamabad,25.5,57,1003.2,1.5,24.9,29.7,2228.0,68.9,6.9,41.0,108
2026-06-06 17:00:00+00:00,Islamabad,23.9,62,1003.5,1.48,26.6,31.3,1841.0,79.2,7.1,23.0,79
2026-06-06 18:00:00+00:00,Islamabad,23.5,63,1003.6,1.66,30.6,34.9,1445.0,83.8,7.0,12.0,69
2026-06-06 19:00:00+00:00,Islamabad,22.6,64,1003.3,1.77,31.1,34.7,1102.0,79.9,6.4,11.0,69
